slug,source,substrate,severity,severity_prob,prompt_injection_prob,malicious_code_prob,secret_exposure_prob,untrusted_fetch_prob,content_len,defender_positive
monk1337/claudeoo,github_plugins,plugins,L0,0.9976,0.0003,0.0003,0.0004,0.0011,51,False
blvp/cc-lspctl,github_plugins,plugins,L0,0.9989,0.0003,0.0001,0.0007,0.0014,133,False
mshahiddigital/local-seo-audit,github_plugins,plugins,L1,0.9964,0.0016,0.0003,0.0003,0.0305,165,False
vinhnxv/rune,github_plugins,plugins,L0,0.8912,0.0006,0.0008,0.0001,0.0007,136,False
josheche/statusmon,github_plugins,plugins,L0,0.9829,0.0029,0.0010,0.0009,0.0047,50,False
PostHog/claude-code-share-plugin,github_plugins,plugins,L1,0.9787,0.0002,0.0001,0.0005,0.0424,47,False
monzou/mo-cmux,github_plugins,plugins,L1,0.5343,0.0002,0.0000,0.0007,0.0273,80,False
fnrhombus/winforms-mcp,github_plugins,plugins,L1,0.9994,0.0006,0.0006,0.0012,0.0022,4000,False
masterleopold/transmute-framework,github_plugins,plugins,L1,0.9926,0.0002,0.0001,0.0007,0.4157,184,False
sephirxth/WitMani-game-animator,github_plugins,plugins,L0,0.9945,0.0004,0.0005,0.0018,0.0008,76,False
heurema/herald,github_plugins,plugins,L0,0.9851,0.0001,0.0001,0.0007,0.0077,90,False
austinfox/claude-plugins,github_plugins,plugins,L1,0.9315,0.0008,0.0001,0.0005,0.0083,164,False
Onome-AJ/security-sweep-plugin,github_plugins,plugins,L0,0.9864,0.0049,0.0071,0.0019,0.0067,151,False
AhmedHabiba/architor,github_plugins,plugins,L0,0.9844,0.0006,0.0003,0.0004,0.0005,164,False
thoughtbot/rails-consultant,github_plugins,plugins,L0,0.9855,0.0004,0.0003,0.0003,0.0003,125,False
ScaleBrick/scalebrick-marketing-skills,github_plugins,plugins,L0,0.9936,0.0015,0.0006,0.0003,0.0021,152,False
jun0-ds/sonmat,github_plugins,plugins,L0,0.7998,0.0004,0.0006,0.0001,0.0051,92,False
KKenny0/claude-buddy,github_plugins,plugins,L0,0.9845,0.0007,0.0007,0.0015,0.0055,162,False
harshkedia177/design-mode,github_plugins,plugins,L0,0.9939,0.0009,0.0007,0.0004,0.0004,182,False
greglas75/zuvo,github_plugins,plugins,L1,0.9957,0.0007,0.0006,0.0002,0.0068,186,False
MacroMan5/macromanatlas,github_plugins,plugins,L1,0.9995,0.0005,0.0005,0.0004,0.0271,120,False
Ashikparvez89/larouex-fullstack-plugin,github_plugins,plugins,L0,0.9924,0.0007,0.0007,0.0005,0.0009,144,False
shipdeckai/claude-skills,github_plugins,plugins,L1,0.9834,0.0004,0.0004,0.0002,0.0112,54,False
Vimalk0703/shipworthy,github_plugins,plugins,L1,0.9965,0.0007,0.0006,0.0002,0.0322,222,False
zircote/svelte-lsp,github_plugins,plugins,L0,0.9151,0.0004,0.0005,0.0008,0.0015,94,False
bhvbhushan/codeledger,github_plugins,plugins,L0,0.9879,0.0005,0.0008,0.0006,0.0064,162,False
JasonWarrenUK/goblin-mode,github_plugins,plugins,L0,0.9866,0.0003,0.0003,0.0012,0.0016,122,False
zimalabs/code-decisions,github_plugins,plugins,L0,0.8559,0.0003,0.0003,0.0002,0.0012,126,False
leggiemint/legnext-skills,github_plugins,plugins,L0,0.9707,0.0003,0.0006,0.0005,0.0009,27,False
imaginpro/imaginepro-claude-plugin,github_plugins,plugins,L0,0.9725,0.0004,0.0001,0.0005,0.0010,157,False
WaterTian/cc-hud,github_plugins,plugins,L0,0.9794,0.0034,0.0046,0.0025,0.0021,85,False
DollarDill/beads-superpowers,github_plugins,plugins,L1,0.9970,0.0012,0.0003,0.0003,0.0130,139,False
Yasas9029/ai-design-engineering-cc-plugins,github_plugins,plugins,L0,0.9986,0.0004,0.0008,0.0007,0.0002,121,False
linxule/memex-plugin,github_plugins,plugins,L0,0.9721,0.0003,0.0001,0.0004,0.0015,181,False
ebubekir/claude-snake,github_plugins,plugins,L1,0.6114,0.0022,0.0039,0.0029,0.0274,98,False
penspanic/webgpu-metal-debug-kit,github_plugins,plugins,L0,0.9555,0.0011,0.0030,0.0011,0.0041,113,False
TheStack-ai/jarvis-orb,github_plugins,plugins,L0,0.9890,0.0006,0.0004,0.0008,0.0022,105,False
OpenAnalystInc/10x-Content-Expert,github_plugins,plugins,L0,0.9859,0.0007,0.0005,0.0006,0.0008,176,False
masterleopold/book-capture,github_plugins,plugins,L1,0.9992,0.0005,0.0001,0.0007,0.0344,212,False
lilcipherx/Bastion,github_plugins,plugins,L0,0.9976,0.0013,0.0009,0.0005,0.0035,75,False
sjnims/bootstrap-expert,github_plugins,plugins,L1,0.9974,0.0007,0.0003,0.0002,0.0195,156,False
CrewBench/CrewBench,github_plugins,plugins,L0,0.9931,0.0002,0.0002,0.0003,0.0010,114,False
anilcancakir/claude-code-plugins,github_plugins,plugins,L0,0.9675,0.0006,0.0005,0.0002,0.0005,147,False
Mintii-Labs/ozor-skills,github_plugins,plugins,L1,0.9994,0.0007,0.0008,0.0009,0.0031,4000,False
pactkit/claude-code-plugin,github_plugins,plugins,L1,0.9932,0.0003,0.0002,0.0011,0.2511,95,False
harnessprotocol/harness-kit,github_plugins,plugins,L0,0.6673,0.0004,0.0011,0.0005,0.0027,99,False
othmane55/claude-collective-intelligence,github_plugins,plugins,L0,0.9330,0.0003,0.0001,0.0001,0.0021,144,False
mil-orb/claude-gauge,github_plugins,plugins,L0,0.9970,0.0007,0.0003,0.0008,0.0021,95,False
backchainai/backchain-plugins,github_plugins,plugins,L1,0.9896,0.0004,0.0001,0.0001,0.0303,168,False
hpbyte/rocky,github_plugins,plugins,L0,0.9939,0.0011,0.0012,0.0015,0.0013,91,False
OrodruinLabs/nazgul,github_plugins,plugins,L1,0.9993,0.0007,0.0006,0.0005,0.0084,128,False
zircote/lsp-tools,github_plugins,plugins,L0,0.9902,0.0012,0.0003,0.0017,0.0069,114,False
agents-inc/skills,github_plugins,plugins,L0,0.9933,0.0003,0.0002,0.0002,0.0018,148,False
Jobbha/image-uploader-claude-code,github_plugins,plugins,L0,0.9966,0.0002,0.0004,0.0008,0.0009,48,False
synaptiai/agent-capability-standard,github_plugins,plugins,L0,0.9995,0.0005,0.0018,0.0012,0.0020,334,False
Codeblockz/langchain-community-plugin,github_plugins,plugins,L1,0.9988,0.0004,0.0002,0.0002,0.0050,153,False
hongbietcode/claude-finance-kit,github_plugins,plugins,L0,0.9558,0.0005,0.0003,0.0006,0.0071,127,False
IdoNisso/claude-code-palate-cleanser,github_plugins,plugins,L0,0.9997,0.0007,0.0004,0.0014,0.0010,122,False
ramonclaudio/skills,github_plugins,plugins,L1,0.9578,0.0017,0.0076,0.0012,0.1779,63,False
mauhpr/agentlint-plugin,github_plugins,plugins,L0,0.9994,0.0006,0.0004,0.0003,0.0018,84,False
zircote/documentation-review,github_plugins,plugins,L0,0.8923,0.0004,0.0001,0.0003,0.0012,175,False
GeiserX/cc-agents-md,github_plugins,plugins,L0,0.9910,0.0005,0.0002,0.0006,0.0009,62,False
zircote/rlm-rs-plugin,github_plugins,plugins,L0,0.9926,0.0006,0.0004,0.0008,0.0008,200,False
libra-mcp/libra-skills,github_plugins,plugins,L0,0.9954,0.0006,0.0007,0.0005,0.0004,34,False
rockia/claude-status,github_plugins,plugins,L0,0.9974,0.0002,0.0002,0.0009,0.0014,76,False
punt-labs/z-spec,github_plugins,plugins,L0,0.9948,0.0004,0.0003,0.0003,0.0006,105,False
Postmodum37/simple-claude-code-statusline,github_plugins,plugins,L0,0.9944,0.0002,0.0001,0.0002,0.0020,113,False
golemfoundation/octant-council-builder,github_plugins,plugins,L1,0.9946,0.0002,0.0002,0.0002,0.0056,120,False
robertoecf/adversarial-review-coding,github_plugins,plugins,L0,0.9918,0.0010,0.0011,0.0003,0.0009,134,False
ahardin13/review-assistant,github_plugins,plugins,L0,0.9990,0.0003,0.0002,0.0006,0.0003,66,False
xuejianrpa/ai-image-gen,github_plugins,plugins,L0,0.9877,0.0005,0.0002,0.0007,0.0017,83,False
gnoyes-mik/code-tour,github_plugins,plugins,L0,0.8854,0.0002,0.0001,0.0001,0.0014,67,False
Howie126313/obsidian-vault-kit,github_plugins,plugins,L1,0.9996,0.0008,0.0001,0.0004,0.4082,169,False
proyecto26/slides-ai-plugin,github_plugins,plugins,L1,0.9973,0.0004,0.0002,0.0001,0.2498,149,False
usen99/vinext-agents-example,github_plugins,plugins,L0,0.9987,0.0002,0.0003,0.0013,0.0007,156,False
celeritas-stack/claude-compact-guard,github_plugins,plugins,L0,0.9967,0.0002,0.0003,0.0005,0.0007,75,False
RoniLeor/specWeaver,github_plugins,plugins,L1,0.9857,0.0002,0.0001,0.0002,0.0155,128,False
yechielby/claude-code-rtl,github_plugins,plugins,L0,0.8958,0.0000,0.0004,0.0004,0.0044,193,False
AbdelrahmanHafez/claude-code-notify,github_plugins,plugins,L0,0.9986,0.0007,0.0006,0.0008,0.0021,89,False
Softtor/nestjs-hexagonal,github_plugins,plugins,L1,0.9905,0.0004,0.0002,0.0002,0.0017,189,False
hardness1020/awesome-prompt-skill,github_plugins,plugins,L0,0.9899,0.0002,0.0005,0.0002,0.0012,85,False
PBNZ/newton-skill,github_plugins,plugins,L0,0.9756,0.0003,0.0001,0.0003,0.0031,164,False
berba-q/faostat-skills,github_plugins,plugins,L0,0.9876,0.0007,0.0005,0.0004,0.0027,168,False
satyamamarpandey/ClaudeTokenSAP,github_plugins,plugins,L0,0.9804,0.0001,0.0002,0.0004,0.0018,113,False
IS908/claude-lark-plugin,github_plugins,plugins,L1,0.9855,0.0003,0.0003,0.0006,0.0062,31,False
jyshnkr/repo-indexer,github_plugins,plugins,L0,0.9920,0.0005,0.0003,0.0002,0.0005,95,False
yojahny55/claude-wp-builder,github_plugins,plugins,L1,0.9906,0.0002,0.0001,0.0002,0.0077,156,False
allsmog/blackbox-claude-plugin,github_plugins,plugins,L0,0.6829,0.0020,0.0043,0.0007,0.0058,88,False
TianqiZhang/claude-code-toast,github_plugins,plugins,L0,0.9392,0.0002,0.0003,0.0006,0.0006,67,False
greppable/greppable-cc-plugin,github_plugins,plugins,L0,0.9661,0.0002,0.0005,0.0004,0.0006,65,False
opensesh/DESIGN-OPS,github_plugins,plugins,L0,0.9809,0.0005,0.0008,0.0003,0.0004,115,False
Amey-Thakur/CLAUDE-SPINNER-WORDS,github_plugins,plugins,L1,0.9956,0.0002,0.0001,0.0008,0.0066,110,False
josstei/argus-claude,github_plugins,plugins,L0,0.9813,0.0008,0.0005,0.0002,0.0025,173,False
danjdewhurst/hcloud-skills,github_plugins,plugins,L1,0.9750,0.0003,0.0001,0.0003,0.0036,90,False
kicchann/reqord,github_plugins,plugins,L0,0.9992,0.0010,0.0016,0.0008,0.0009,125,False
Ak47dev-biz/ATLAS-Career-Coach-Life-Strategist-Business-Consultant-Plugin,github_plugins,plugins,L0,0.9835,0.0016,0.0006,0.0011,0.0019,133,False
matanryngler/deployshield,github_plugins,plugins,L0,0.9975,0.0017,0.0011,0.0004,0.0011,105,False
shyuan/ghostty-config-plugin,github_plugins,plugins,L1,0.6221,0.0007,0.0004,0.0008,0.0340,77,False
OussemaBenAmeur/lesson,github_plugins,plugins,L0,0.9777,0.0003,0.0002,0.0002,0.0007,135,False
enzoleonardi/claude-businesscentral-skill,github_plugins,plugins,L1,0.9792,0.0004,0.0007,0.0015,0.0373,47,False
averma416/consulting-gauntlet,github_plugins,plugins,L1,0.9982,0.0032,0.0012,0.0005,0.0142,132,False
punt-labs/beadle,github_plugins,plugins,L0,0.9994,0.0019,0.0008,0.0025,0.0010,100,False
kbichave/deep-plan-enhanced,github_plugins,plugins,L1,0.9910,0.0006,0.0003,0.0002,0.0038,152,False
sitemd-cc/sitemd,github_plugins,plugins,L0,0.9723,0.0002,0.0001,0.0002,0.0031,175,False
LoserLab/hexed,github_plugins,plugins,L0,0.9985,0.0005,0.0009,0.0015,0.0007,111,False
angelinekeke/claude-awake-speak,github_plugins,plugins,L1,0.9866,0.0028,0.0059,0.0010,0.2331,66,False
zircote/agents,github_plugins,plugins,L1,0.9965,0.0004,0.0003,0.0002,0.0114,125,False
jamdesk/jamdesk-claude-plugin,github_plugins,plugins,L1,0.6718,0.0001,0.0001,0.0001,0.0033,59,False
ruslan-korneev/claude-plugins,github_plugins,plugins,L1,0.6895,0.0001,0.0001,0.0004,0.0012,3964,False
taipt1504/agent-skills,github_plugins,plugins,L1,0.9754,0.0005,0.0012,0.0009,0.0073,8192,False
MadeByTokens/resume-helper,github_plugins,plugins,L1,0.9949,0.0004,0.0009,0.0004,0.0016,8192,False
ArtemioPadilla/agent-triforce,github_plugins,plugins,L1,0.9914,0.0010,0.0006,0.0010,0.0030,8192,False
omril321/claude-plan-visualizer,github_plugins,plugins,L1,0.9813,0.0003,0.0001,0.0032,0.1136,4534,False
DidierRLopes/get-y2b-clips,github_plugins,plugins,L1,0.8077,0.0019,0.0007,0.0012,0.9641,3902,False
cukas/patrol,github_plugins,plugins,L1,0.9790,0.0003,0.0016,0.0007,0.0122,8192,False
suxrobGM/rasterize,github_plugins,plugins,L2,0.9731,0.0006,0.0022,0.0065,0.0621,4549,False
shreyas-s-rao/claude-code-narrator,github_plugins,plugins,L1,0.9537,0.0002,0.0003,0.0011,0.0073,7249,False
zircote/claude-team-orchestration,github_plugins,plugins,L1,0.9916,0.0002,0.0003,0.0005,0.0040,8192,False
uppifyagency/claude-harness,github_plugins,plugins,L1,0.9280,0.0003,0.0002,0.0005,0.0016,3673,False
cyberstrat-forge/cyber-nexus,github_plugins,plugins,L1,0.9954,0.0006,0.0010,0.0010,0.1481,2058,False
TT-Wang/memem,github_plugins,plugins,L1,0.5764,0.0008,0.0018,0.0075,0.1670,8192,False
jontsai/claude-plugins,github_plugins,plugins,L1,0.9773,0.0001,0.0002,0.0002,0.0237,2145,False
benmarte/codemunch,github_plugins,plugins,L1,0.9908,0.0007,0.0005,0.0008,0.0280,8192,False
rubenzarroca/sdd-plugin,github_plugins,plugins,L1,0.9997,0.0004,0.0004,0.0003,0.0051,5059,False
Kasempiternal/axiom-v2,github_plugins,plugins,L1,0.9951,0.0007,0.0013,0.0002,0.0149,1812,False
nexiouscaliver/OmniForge,github_plugins,plugins,L1,0.8884,0.0003,0.0003,0.0006,0.0227,8192,False
rhyean88/apple-platform-build-tools-claude-code-plugin,github_plugins,plugins,L3,0.9825,0.0021,0.9675,0.0010,0.6312,4843,False
PentagonRBX/n8n-skills,github_plugins,plugins,L3,0.9977,0.0074,0.9865,0.0019,0.4864,4621,False
lukejenkins/claude-openocd-spi-dump,github_plugins,plugins,L1,0.9281,0.0007,0.0007,0.0040,0.0011,3781,False
Aznatkoiny/zAI-Skills,github_plugins,plugins,L1,0.9815,0.0004,0.0003,0.0005,0.6051,4566,False
JonyanDunh/claude-code-watchdog,github_plugins,plugins,L1,0.9512,0.0014,0.0033,0.0035,0.0111,8192,False
viamus/claude-sdd-plugin,github_plugins,plugins,L1,0.9930,0.0002,0.0000,0.0012,0.2620,8192,False
pdugan20/claudelint,github_plugins,plugins,L0,0.9541,0.0004,0.0003,0.0037,0.0007,3912,False
Meghshyams/Production-Readiness,github_plugins,plugins,L1,0.9882,0.0027,0.0022,0.0006,0.0146,8192,False
richard-gyiko/data-wrangler-plugin,github_plugins,plugins,L1,0.9965,0.0003,0.0001,0.0031,0.0137,3431,False
SkyWalker2506/ccplugin-opencode-bridge,github_plugins,plugins,L3,0.9891,0.0124,0.9906,0.0038,0.9402,4399,False
ErebusEnigma/context-memory,github_plugins,plugins,L1,0.9769,0.0008,0.0018,0.0016,0.0075,8192,False
littlebearapps/contextdocs,github_plugins,plugins,L1,0.9940,0.0003,0.0004,0.0006,0.0238,8192,False
askarzh/epistemator,github_plugins,plugins,L1,0.8484,0.0013,0.0007,0.0009,0.6835,6180,False
FrankFMY/buddy-evolution,github_plugins,plugins,L1,0.9965,0.0001,0.0001,0.0012,0.0298,8192,False
keskinonur/claude-plugin-fizzy,github_plugins,plugins,L1,0.9908,0.0008,0.0011,0.0039,0.3391,2195,False
mathpluscode/bibtools,github_plugins,plugins,L1,0.9990,0.0012,0.0006,0.0009,0.6864,8192,False
vendeesign/codebloom,github_plugins,plugins,L1,0.9997,0.0003,0.0004,0.0006,0.0209,8192,False
MacroMan5/AutomationHelper_plugins,github_plugins,plugins,L1,0.9980,0.0003,0.0003,0.0001,0.0092,8192,False
wewpellex21/code-sensei,github_plugins,plugins,L3,0.9998,0.0274,0.9985,0.0062,0.7382,6893,False
jpavley/meta-loop-ios,github_plugins,plugins,L1,0.9827,0.0001,0.0004,0.0017,0.0054,8192,False
xsyetopz/openagentsbtw,github_plugins,plugins,L1,0.9666,0.0002,0.0010,0.0018,0.0131,3755,False
aadivar/shiplog,github_plugins,plugins,L1,0.9981,0.0004,0.0002,0.0014,0.0043,8192,False
zircote/gh,github_plugins,plugins,L1,0.9620,0.0003,0.0003,0.0011,0.0219,8192,False
usewire/wire-plugins,github_plugins,plugins,L1,0.9982,0.0001,0.0001,0.0002,0.0661,717,False
agenisea/turing,github_plugins,plugins,L1,0.9154,0.0005,0.0023,0.0030,0.0103,5792,False
zircote/python-lsp,github_plugins,plugins,L1,0.9543,0.0006,0.0012,0.0003,0.0063,5292,False
Rexboy23/awesome-claude-plugins,github_plugins,plugins,L3,0.9990,0.0089,0.9971,0.0031,0.7492,4499,False
fragcap/plugin,github_plugins,plugins,L2,0.8591,0.0005,0.0005,0.0172,0.5518,8192,False
speson/not-my-reforge,github_plugins,plugins,L1,0.8806,0.0003,0.0006,0.0024,0.2491,8192,False
marketcalls/openalgo-claude-plugin,github_plugins,plugins,L1,0.8622,0.0002,0.0002,0.0035,0.1560,4255,False
renezander030/capcut-cli,github_plugins,plugins,L1,0.9505,0.0002,0.0002,0.0024,0.0008,8192,False
ducdmdev/agent-team-plugin,github_plugins,plugins,L1,0.9950,0.0003,0.0004,0.0005,0.0032,8192,False
bendrucker/claude-code-agents-md,github_plugins,plugins,L1,0.9906,0.0012,0.0006,0.0015,0.0079,3241,False
zircote/auto-harness,github_plugins,plugins,L2,0.9928,0.0051,0.0134,0.0107,0.0241,8192,False
Yakoub-ai/neural-memory,github_plugins,plugins,L1,0.9995,0.0002,0.0002,0.0003,0.0153,8192,False
toohamster/sftp-cc,github_plugins,plugins,L2,0.9859,0.0009,0.0171,0.0320,0.2759,7780,False
jlifyio/wyx,github_plugins,plugins,L1,0.9991,0.0005,0.0002,0.0027,0.0052,8192,False
litestar-org/litestar-skills,github_plugins,plugins,L1,0.9873,0.0002,0.0044,0.0006,0.1437,8192,False
devoncarew/flutter-slipstream,github_plugins,plugins,L1,0.9537,0.0006,0.0008,0.0010,0.0112,5877,False
Maudeunfledged834/startup-founder-skills,github_plugins,plugins,L3,0.9971,0.0177,0.9945,0.0081,0.9158,8192,False
Kit4Some/Oh-my-ClaudeClaw,github_plugins,plugins,L2,0.9428,0.0006,0.0011,0.0030,0.2159,8192,False
hunterg325/claude-code-pm,github_plugins,plugins,L1,0.5321,0.0012,0.0002,0.0092,0.1545,6265,False
jmstajim/dive-deeper-plugin,github_plugins,plugins,L0,0.9477,0.0004,0.0011,0.0002,0.0059,2752,False
ch-bas/kibana-plugin-helper,github_plugins,plugins,L1,0.9653,0.0006,0.0004,0.0007,0.0027,6017,False
tom-barkan/ux-advisor-plugin,github_plugins,plugins,L1,0.9780,0.0010,0.0041,0.0006,0.8636,5755,False
Lifecycle-Innovations-Limited/claude-ops,github_plugins,plugins,L2,0.9862,0.0043,0.0085,0.0029,0.2122,8192,False
atlassian/forge-skills,github_plugins,plugins,L1,0.9691,0.0005,0.0009,0.0002,0.0100,8192,False
DavidKim0326/DUDA,github_plugins,plugins,L1,0.9113,0.0008,0.0013,0.0006,0.0042,8192,False
zircote/json-lsp,github_plugins,plugins,L1,0.9778,0.0001,0.0001,0.0005,0.0021,2701,False
pitimon/claude-cybersecurity-skill,github_plugins,plugins,L1,0.9934,0.0005,0.0012,0.0004,0.0129,8192,False
VIKAS9793/context-fabric,github_plugins,plugins,L1,0.9965,0.0005,0.0004,0.0010,0.0341,8192,False
Hank95/mdpm,github_plugins,plugins,L1,0.6884,0.0002,0.0002,0.0009,0.0017,8192,False
punt-labs/biff,github_plugins,plugins,L3,0.9962,0.0110,0.9895,0.0043,0.8428,8192,False
KingGyuSuh/gemini-search-cc,github_plugins,plugins,L1,0.9977,0.0004,0.0001,0.0001,0.2444,5077,False
Yashvendra/claude-security-skills,github_plugins,plugins,L1,0.9890,0.0003,0.0025,0.0004,0.0080,8192,False
push1kb/fair-fetch-ai,github_plugins,plugins,L1,0.9410,0.0002,0.0002,0.0009,0.1139,2331,False
Czarnak/totally-integrated-claude,github_plugins,plugins,L1,0.9954,0.0004,0.0004,0.0005,0.0021,5742,False
thomaschill/unclog,github_plugins,plugins,L1,0.9327,0.0007,0.0004,0.0025,0.0099,1932,False
cubxxw/claude-code-statusline,github_plugins,plugins,L3,0.9978,0.0149,0.9939,0.0082,0.9584,7219,False
agents-inc/cli,github_plugins,plugins,L1,0.9981,0.0001,0.0002,0.0006,0.0037,8192,False
victorgrein/spec-crew,github_plugins,plugins,L3,0.9745,0.0145,0.9185,0.0032,0.9077,7607,False
lawwu/agentic-ml-plugin,github_plugins,plugins,L1,0.9838,0.0003,0.0004,0.0006,0.0131,8192,False
cerodb/think-tank,github_plugins,plugins,L1,0.8206,0.0002,0.0013,0.0014,0.0318,8192,False
shidoyu/scout,github_plugins,plugins,L1,0.9997,0.0007,0.0004,0.0015,0.7488,8192,False
Edmonds-Commerce-Limited/claude-code-hooks-daemon,github_plugins,plugins,L3,0.9781,0.0101,0.9715,0.0087,0.9535,8192,False
karsten-s-nielsen/mad-scientist-skills,github_plugins,plugins,L1,0.7190,0.0003,0.0027,0.0002,0.0363,8192,False
MohamedAbdallah-14/unslop,github_plugins,plugins,L1,0.9712,0.0006,0.0019,0.0051,0.0307,8192,False
snowmead/questionably-ultrathink,github_plugins,plugins,L1,0.9953,0.0004,0.0005,0.0001,0.0626,7688,False
oyusypenko/creo,github_plugins,plugins,L3,0.9960,0.0128,0.9921,0.0066,0.9357,8192,False
Silence-view/llm-language,github_plugins,plugins,L1,0.9944,0.0003,0.0003,0.0003,0.0103,8192,False
dzivkovi/video-intel,github_plugins,plugins,L1,0.9750,0.0022,0.0010,0.0015,0.8409,8192,False
hex/claude-image-generation,github_plugins,plugins,L1,0.9313,0.0001,0.0004,0.0014,0.0145,8192,False
NewJerseyStyle/plugin-logic-llm,github_plugins,plugins,L1,0.9988,0.0002,0.0001,0.0005,0.0048,8192,False
ammonhaggerty/a-primer-skills,github_plugins,plugins,L2,0.9937,0.0015,0.0089,0.0198,0.5767,1820,False
VicBa2000/socratiskill,github_plugins,plugins,L1,0.9923,0.0004,0.0008,0.0020,0.0171,8192,False
cwaits6/obsidian-cli-skill,github_plugins,plugins,L1,0.9070,0.0002,0.0002,0.0012,0.0083,4448,False
brody-0125/my-claude-skills,github_plugins,plugins,L2,0.9149,0.0010,0.0186,0.0048,0.2129,8192,False
the-hugin/RSIm,github_plugins,plugins,L3,0.9948,0.0097,0.9827,0.0043,0.8654,8093,False
harish-garg/Claude-Plugin-Marketplace-for-Polymarket,github_plugins,plugins,L1,0.9744,0.0002,0.0004,0.0017,0.0602,8192,False
docutray/docutray-claude-code-plugins,github_plugins,plugins,L1,0.8923,0.0003,0.0000,0.0003,0.0038,3758,False
jojoprison/claude-mnemo,github_plugins,plugins,L1,0.9982,0.0005,0.0002,0.0011,0.0063,8192,False
navraj007in/architecture-cowork-plugin,github_plugins,plugins,L1,0.9986,0.0002,0.0001,0.0004,0.0043,8192,False
cdeust/zetetic-team-subagents,github_plugins,plugins,L2,0.9860,0.0038,0.2619,0.0086,0.6019,8192,False
karebeauti/Agent-Reach,github_plugins,plugins,L2,0.7009,0.0054,0.1706,0.0100,0.9856,7057,False
bcastelino/agent-skills-kit,github_plugins,plugins,L1,0.9497,0.0002,0.0008,0.0003,0.0027,8192,False
michaelengland/deckwright,github_plugins,plugins,L2,0.9536,0.0019,0.0036,0.0248,0.0457,6800,False
