slug,source,substrate,severity,severity_prob,prompt_injection_prob,malicious_code_prob,secret_exposure_prob,untrusted_fetch_prob,content_len,defender_positive
paid-tw-skills,claudemarketplaces,plugins,L1,0.8811,0.0017,0.0108,0.0076,0.5482,2048,False
intellectronica-agent-skills,claudemarketplaces,plugins,L1,0.9130,0.0015,0.0030,0.0020,0.1626,2048,False
guo-yu-skills,claudemarketplaces,plugins,L1,0.9299,0.0013,0.0049,0.0031,0.1128,2048,False
obra-superpowers-chrome,claudemarketplaces,plugins,L2,0.6926,0.0060,0.0415,0.0407,0.7224,2048,False
fr33d3m0n-threat-modeling,claudemarketplaces,plugins,L0,0.5121,0.0015,0.0035,0.0023,0.0296,2048,False
zxkane-aws-skills,claudemarketplaces,plugins,L1,0.9358,0.0014,0.0070,0.0048,0.0756,2048,False
dcramer-dex,claudemarketplaces,plugins,L1,0.8794,0.0016,0.0058,0.0038,0.1254,2048,False
railwayapp-railway-skills,claudemarketplaces,plugins,L3,0.9795,0.0261,0.9418,0.0205,0.8741,2048,False
sveltejs-ai-tools,claudemarketplaces,plugins,L0,0.8360,0.0017,0.0039,0.0027,0.0185,825,False
aws-solutions-library-samples-guidance-for-claude-code-with-amazon-bedrock,claudemarketplaces,plugins,L0,0.9073,0.0021,0.0040,0.0027,0.0110,2048,False
scarletkc-vexor,claudemarketplaces,plugins,L1,0.6896,0.0015,0.0036,0.0022,0.0905,2048,False
mbruhler-claude-orchestration,claudemarketplaces,plugins,L1,0.9663,0.0014,0.0060,0.0038,0.5330,2048,False
astral-sh-claude-code-plugins,claudemarketplaces,plugins,L1,0.9065,0.0012,0.0028,0.0017,0.2205,1805,False
claudekit-frontend-design-pro-demo,claudemarketplaces,plugins,L0,0.8146,0.0017,0.0024,0.0016,0.0333,2048,False
cameronfreer-lean4-skills,claudemarketplaces,plugins,L1,0.9369,0.0016,0.0071,0.0044,0.0987,2048,False
bowenliang123-markdown-exporter,claudemarketplaces,plugins,L1,0.8861,0.0015,0.0049,0.0034,0.1014,2048,False
sanjay3290-ai-skills,claudemarketplaces,plugins,L1,0.9518,0.0015,0.0070,0.0031,0.2609,2048,False
giuseppe-trisciuoglio-developer-kit,claudemarketplaces,plugins,L1,0.8494,0.0019,0.0143,0.0071,0.1591,2048,False
johnrogers-claude-swift-engineering,claudemarketplaces,plugins,L1,0.5180,0.0027,0.0499,0.0185,0.4895,2048,False
fumiya-kume-claude-code,claudemarketplaces,plugins,L1,0.9466,0.0015,0.0043,0.0033,0.2227,2048,False
aannoo-hcom,claudemarketplaces,plugins,L3,0.9737,0.0282,0.9366,0.0254,0.8841,2048,False
xiaolai-vmark,claudemarketplaces,plugins,L1,0.8636,0.0016,0.0060,0.0035,0.0830,2048,False
croffasia-cc-blueprint-toolkit,claudemarketplaces,plugins,L1,0.8683,0.0019,0.0198,0.0079,0.3937,2048,False
geekjourneyx-ai-daily-skill,claudemarketplaces,plugins,L1,0.7663,0.0029,0.0179,0.0109,0.7694,2048,False
microsoft-github-copilot-for-azure,claudemarketplaces,plugins,L0,0.9293,0.0023,0.0043,0.0030,0.0125,2048,False
melvynx-aiblueprint,claudemarketplaces,plugins,L1,0.9061,0.0018,0.0139,0.0076,0.3298,2048,False
jpicklyk-task-orchestrator,claudemarketplaces,plugins,L1,0.8692,0.0019,0.0174,0.0073,0.1569,2048,False
basnijholt-agent-cli,claudemarketplaces,plugins,L1,0.8929,0.0018,0.0133,0.0061,0.1265,2048,False
bradleygolden-claude-marketplace-elixir,claudemarketplaces,plugins,L1,0.9508,0.0011,0.0034,0.0022,0.4398,2048,False
hjertefolger-cortex,claudemarketplaces,plugins,L1,0.8879,0.0016,0.0071,0.0042,0.0945,2048,False
better-auth-skills,claudemarketplaces,plugins,L1,0.6758,0.0027,0.0099,0.0062,0.0418,18,False
douglance-devsql,claudemarketplaces,plugins,L1,0.8859,0.0014,0.0078,0.0057,0.1601,2048,False
tractorjuice-arc-kit,claudemarketplaces,plugins,L1,0.9542,0.0016,0.0046,0.0033,0.3047,2048,False
lerianstudio-ring,claudemarketplaces,plugins,L1,0.8735,0.0019,0.0214,0.0076,0.2655,2048,False
alekspetrov-navigator,claudemarketplaces,plugins,L1,0.8417,0.0019,0.0229,0.0086,0.2783,2048,False
ed3dai-ed3d-plugins,claudemarketplaces,plugins,L1,0.9159,0.0014,0.0055,0.0029,0.1060,2048,False
akin-ozer-cc-devops-skills,claudemarketplaces,plugins,L1,0.9623,0.0015,0.0053,0.0025,0.2047,2048,False
whawkinsiv-solo-founder-superpowers,claudemarketplaces,plugins,L1,0.9639,0.0019,0.0070,0.0034,0.2897,2048,False
nakanosanku-ohmyskills,claudemarketplaces,plugins,L1,0.8372,0.0022,0.0115,0.0113,0.8279,2048,False
e2e-test-quest-uuv,claudemarketplaces,plugins,L0,0.8605,0.0020,0.0040,0.0027,0.0116,2048,False
marcusquinn-aidevops,claudemarketplaces,plugins,L1,0.5682,0.0026,0.0460,0.0155,0.4109,2048,False
minipuft-claude-prompts,claudemarketplaces,plugins,L1,0.6121,0.0024,0.0163,0.0113,0.0911,2048,False
boostvolt-claude-code-lsps,claudemarketplaces,plugins,L1,0.8871,0.0013,0.0061,0.0037,0.1173,2048,False
dylantmoore-stata-skill,claudemarketplaces,plugins,L1,0.6135,0.0015,0.0023,0.0019,0.0943,2048,False
yonatangross-orchestkit,claudemarketplaces,plugins,L1,0.9178,0.0015,0.0048,0.0027,0.1432,2048,False
gtmagents-gtm-agents,claudemarketplaces,plugins,L1,0.9635,0.0015,0.0045,0.0029,0.2499,2048,False
lc2panda-wps-skills,claudemarketplaces,plugins,L2,0.6523,0.0059,0.0573,0.0424,0.4250,2048,False
getsentry-dotagents,claudemarketplaces,plugins,L1,0.8755,0.0018,0.0206,0.0068,0.2439,2048,False
ggprompts-tabzchrome,claudemarketplaces,plugins,L3,0.5339,0.0208,0.2436,0.0898,0.6805,2048,False
ajobi-uhc-seer,claudemarketplaces,plugins,L1,0.8653,0.0018,0.0126,0.0059,0.1589,2048,False
molefrog-skills,claudemarketplaces,plugins,L1,0.9593,0.0032,0.0230,0.0082,0.0299,2048,False
georgeguimaraes-claude-code-elixir,claudemarketplaces,plugins,L1,0.9399,0.0012,0.0026,0.0017,0.3448,2048,False
flora131-atomic,claudemarketplaces,plugins,L1,0.7473,0.0022,0.0409,0.0107,0.4180,2048,False
elvismdev-claude-wordpress-skills,claudemarketplaces,plugins,L1,0.9256,0.0015,0.0059,0.0025,0.2880,2048,False
eyadkelleh-awesome-claude-skills-security,claudemarketplaces,plugins,L3,0.9796,0.0323,0.9447,0.0203,0.8745,2048,False
team-attention-hoyeon,claudemarketplaces,plugins,L1,0.8666,0.0016,0.0148,0.0078,0.3022,2048,False
thebushidocollective-han,claudemarketplaces,plugins,L3,0.9798,0.0289,0.9466,0.0211,0.8897,2048,False
conorluddy-xclaude-plugin,claudemarketplaces,plugins,L1,0.8420,0.0017,0.0167,0.0080,0.2917,2048,False
medusajs-medusa-agent-skills,claudemarketplaces,plugins,L0,0.5947,0.0015,0.0027,0.0020,0.0373,2048,False
romiluz13-cc10x,claudemarketplaces,plugins,L1,0.7006,0.0021,0.0331,0.0115,0.2746,2048,False
team-attention-agent-council,claudemarketplaces,plugins,L1,0.9276,0.0017,0.0099,0.0064,0.2860,2048,False
kenneth-liao-ai-launchpad-marketplace,claudemarketplaces,plugins,L1,0.9710,0.0013,0.0062,0.0033,0.5008,2048,False
yusukebe-hono-skill,claudemarketplaces,plugins,L1,0.9616,0.0013,0.0029,0.0025,0.3470,1183,False
hoangnb24-skills,claudemarketplaces,plugins,L1,0.9312,0.0014,0.0038,0.0027,0.1081,2048,False
blencorp-lisa,claudemarketplaces,plugins,L1,0.9239,0.0018,0.0114,0.0066,0.2588,2048,False
willibrandon-pixel-plugin,claudemarketplaces,plugins,L1,0.7129,0.0013,0.0026,0.0020,0.0907,2048,False
abagames-slash-criticalthink,claudemarketplaces,plugins,L0,0.6702,0.0015,0.0025,0.0019,0.0455,2048,False
vvkmnn-claude-emporium,claudemarketplaces,plugins,L1,0.9274,0.0018,0.0138,0.0040,0.1766,2048,False
ascorbic-macrodata,claudemarketplaces,plugins,L1,0.9087,0.0017,0.0134,0.0064,0.1873,2048,False
obra-superpowers-developing-for-claude-code,claudemarketplaces,plugins,L1,0.7128,0.0033,0.0323,0.0161,0.8269,2048,False
veelenga-claude-mermaid,claudemarketplaces,plugins,L1,0.9091,0.0020,0.0165,0.0073,0.4044,2048,False
ahmedasmar-devops-claude-skills,claudemarketplaces,plugins,L1,0.8038,0.0017,0.0131,0.0094,0.1941,2048,False
techdufus-oh-my-claude,claudemarketplaces,plugins,L1,0.8007,0.0017,0.0044,0.0027,0.0220,2048,False
jamesrochabrun-skills,claudemarketplaces,plugins,L1,0.8959,0.0015,0.0120,0.0071,0.4168,2048,False
nikiforovall-claude-code-rules,claudemarketplaces,plugins,L1,0.9515,0.0014,0.0035,0.0023,0.4767,729,False
dagster-io-skills,claudemarketplaces,plugins,L1,0.6834,0.0015,0.0025,0.0017,0.0786,2048,False
toskysun-sub-agents,claudemarketplaces,plugins,L1,0.6506,0.0029,0.0443,0.0154,0.5301,2048,False
st0012-ruby-skills,claudemarketplaces,plugins,L1,0.8156,0.0016,0.0105,0.0084,0.3361,2048,False
j-morgan6-elixir-phoenix-guide,claudemarketplaces,plugins,L0,0.9447,0.0023,0.0042,0.0030,0.0088,2048,False
rileyhilliard-claude-essentials,claudemarketplaces,plugins,L1,0.9010,0.0018,0.0161,0.0068,0.1361,2048,False
ojowwalker77-claude-matrix,claudemarketplaces,plugins,L1,0.9623,0.0015,0.0071,0.0038,0.3725,2048,False
johnmatthewtennant-mcp-voice-hooks,claudemarketplaces,plugins,L1,0.9153,0.0016,0.0064,0.0037,0.1394,2048,False
jmagly-aiwg,claudemarketplaces,plugins,L1,0.9328,0.0016,0.0145,0.0057,0.1788,2048,False
rightcapitalhq-chinese-style-guide,claudemarketplaces,plugins,L0,0.9196,0.0029,0.0040,0.0038,0.0178,2048,False
jamditis-claude-skills-journalism,claudemarketplaces,plugins,L1,0.9707,0.0015,0.0041,0.0027,0.3214,2048,False
getsentry-sentry-for-ai,claudemarketplaces,plugins,L1,0.9136,0.0016,0.0066,0.0045,0.1214,2048,False
secondsky-claude-skills,claudemarketplaces,plugins,L1,0.9185,0.0017,0.0142,0.0057,0.5439,2048,False
lobu-ai-lobu,claudemarketplaces,plugins,L1,0.4372,0.0032,0.0527,0.0217,0.3348,2048,False
haowjy-creative-writing-skills,claudemarketplaces,plugins,L1,0.9541,0.0016,0.0071,0.0035,0.1634,2048,False
tuannvm-mcp-trino,claudemarketplaces,plugins,L1,0.6141,0.0013,0.0042,0.0027,0.0568,2048,False
codeplaneapp-smithers,claudemarketplaces,plugins,L1,0.4486,0.0021,0.0099,0.0072,0.0338,2048,False
kylesnowschwartz-simpleclaude,claudemarketplaces,plugins,L1,0.9632,0.0017,0.0091,0.0039,0.2069,2048,False
claudate-project-multilevel-index,claudemarketplaces,plugins,L1,0.8272,0.0020,0.0241,0.0090,0.2392,2048,False
agentsecops-secopsagentkit,claudemarketplaces,plugins,L3,0.8265,0.0108,0.6276,0.0252,0.7025,2048,False
rfxlamia-skillkit,claudemarketplaces,plugins,L1,0.9378,0.0017,0.0114,0.0044,0.2517,2048,False
rand-cc-polymath,claudemarketplaces,plugins,L1,0.8048,0.0021,0.0380,0.0087,0.3564,2048,False
adrianpuiu-claude-skills-marketplace,claudemarketplaces,plugins,L1,0.8909,0.0014,0.0026,0.0019,0.2158,2048,False
ab604-claude-code-r-skills,claudemarketplaces,plugins,L0,0.8769,0.0018,0.0033,0.0024,0.0162,2048,False
cowwoc-cat,claudemarketplaces,plugins,L1,0.8794,0.0018,0.0164,0.0059,0.1588,2048,False
obie-skills,claudemarketplaces,plugins,L1,0.9685,0.0011,0.0030,0.0025,0.2733,2048,False
gantisstorm-essentials-claude-code,claudemarketplaces,plugins,L1,0.7731,0.0021,0.0157,0.0076,0.0819,2048,False
jongwony-epistemic-protocols,claudemarketplaces,plugins,L3,0.9804,0.0263,0.9411,0.0187,0.8703,2048,False
zai-org-zai-coding-plugins,claudemarketplaces,plugins,L1,0.9126,0.0013,0.0029,0.0020,0.4584,2048,False
psincraian-myfy,claudemarketplaces,plugins,L0,0.9409,0.0034,0.0057,0.0037,0.0101,2048,False
nbashaw-claude-cs,claudemarketplaces,plugins,L1,0.9192,0.0015,0.0056,0.0046,0.1314,2048,False
lsp-client-lsp-skill,claudemarketplaces,plugins,L1,0.4986,0.0034,0.1854,0.0101,0.5860,2048,False
artwist-polyakov-polyakov-claude-skills,claudemarketplaces,plugins,L2,0.8328,0.0179,0.0615,0.1038,0.8513,2048,False
njerschow-textme,claudemarketplaces,plugins,L1,0.7358,0.0019,0.0215,0.0120,0.3137,2048,False
miroapp-miro-ai,claudemarketplaces,plugins,L1,0.9462,0.0017,0.0048,0.0031,0.1662,2048,False
remix-design-remixicon-mcp,claudemarketplaces,plugins,L1,0.5689,0.0012,0.0032,0.0022,0.0772,2048,False
satoruhiga-claude-touchdesigner,claudemarketplaces,plugins,L1,0.4752,0.0026,0.0267,0.0193,0.2600,2048,False
rand-rlm-claude-code,claudemarketplaces,plugins,L1,0.8582,0.0015,0.0091,0.0047,0.0935,2048,False
neondatabase-ai-rules,claudemarketplaces,plugins,L1,0.9290,0.0015,0.0039,0.0028,0.1043,2048,False
hah23255-adb-android-control,claudemarketplaces,plugins,L2,0.6608,0.0146,0.1102,0.0951,0.4729,2048,False
dev-gom-claude-code-marketplace,claudemarketplaces,plugins,L1,0.8954,0.0016,0.0119,0.0071,0.2672,2048,False
altimateai-data-engineering-skills,claudemarketplaces,plugins,L1,0.9328,0.0014,0.0046,0.0029,0.1542,2048,False
vivy-yi-xiaohongshu-skills,claudemarketplaces,plugins,L0,0.5746,0.0018,0.0035,0.0028,0.0373,2048,False
borghei-claude-skills,claudemarketplaces,plugins,L1,0.8816,0.0019,0.0204,0.0074,0.4326,2048,False
bitwize-music-studio-claude-ai-music-skills,claudemarketplaces,plugins,L1,0.9362,0.0015,0.0106,0.0052,0.3025,2048,False
corca-ai-claude-plugins,claudemarketplaces,plugins,L1,0.9514,0.0014,0.0077,0.0043,0.2190,2048,False
withzombies-hyperpowers,claudemarketplaces,plugins,L1,0.9036,0.0017,0.0065,0.0045,0.0603,2048,False
safaiyeh-app-store-review-skill,claudemarketplaces,plugins,L1,0.9182,0.0015,0.0029,0.0022,0.3074,2048,False
alirezarezvani-claude-cto-team,claudemarketplaces,plugins,L1,0.8382,0.0021,0.0287,0.0074,0.2607,2048,False
gradion-ai-ipybox,claudemarketplaces,plugins,L2,0.7851,0.0112,0.0727,0.0834,0.2526,2048,False
panayiotism-claude-harness,claudemarketplaces,plugins,L1,0.8606,0.0017,0.0172,0.0071,0.3953,2048,False
denoland-skills,claudemarketplaces,plugins,L0,0.9493,0.0030,0.0047,0.0034,0.0091,2048,False
bocato-swift-testing-agent-skill,claudemarketplaces,plugins,L0,0.8680,0.0016,0.0027,0.0017,0.0167,2048,False
shanev-skills,claudemarketplaces,plugins,L3,0.9800,0.0261,0.9429,0.0193,0.8692,1715,False
openshift-eng-ai-helpers,claudemarketplaces,plugins,L1,0.9671,0.0013,0.0056,0.0035,0.6127,2048,False
chanwit-tdg,claudemarketplaces,plugins,L1,0.8373,0.0014,0.0035,0.0030,0.0717,2048,False
bankrbot-claude-plugins,claudemarketplaces,plugins,L1,0.6205,0.0037,0.0357,0.0201,0.8113,2048,False
ursisterbtw-ccprompts,claudemarketplaces,plugins,L3,0.7749,0.0058,0.6242,0.0134,0.6456,2048,False
karanchawla-vvm,claudemarketplaces,plugins,L1,0.7748,0.0016,0.0085,0.0060,0.1111,2048,False
raintree-technology-claude-starter,claudemarketplaces,plugins,L1,0.9638,0.0015,0.0090,0.0034,0.2282,2048,False
mintmcp-agent-security,claudemarketplaces,plugins,L1,0.6564,0.0016,0.0056,0.0039,0.0616,2048,False
oikon48-cc-frontend-skills,claudemarketplaces,plugins,L1,0.8030,0.0015,0.0046,0.0029,0.0878,2048,False
browserbase-claude-code-plugin,claudemarketplaces,plugins,L2,0.7076,0.0092,0.0624,0.0541,0.8137,2048,False
sirsjg-flux,claudemarketplaces,plugins,L0,0.5187,0.0020,0.0045,0.0027,0.0282,2048,False
roboticforce-sugar,claudemarketplaces,plugins,L2,0.5867,0.0041,0.0415,0.0313,0.5376,2048,False
cxuu-golang-skills,claudemarketplaces,plugins,L1,0.6289,0.0015,0.0038,0.0024,0.0433,2048,False
wakatime-claude-code-wakatime,claudemarketplaces,plugins,L1,0.9609,0.0013,0.0036,0.0028,0.3120,1553,False
popmechanic-vibesos,claudemarketplaces,plugins,L1,0.9448,0.0018,0.0095,0.0042,0.2127,2048,False
slgoodrich-agents,claudemarketplaces,plugins,L1,0.7630,0.0017,0.0043,0.0032,0.0808,2048,False
omkamal-pypict-claude-skill,claudemarketplaces,plugins,L1,0.8872,0.0015,0.0083,0.0045,0.1209,2048,False
spences10-svelte-skills-kit,claudemarketplaces,plugins,L1,0.8860,0.0013,0.0021,0.0015,0.2682,2048,False
nicknisi-claude-plugins,claudemarketplaces,plugins,L1,0.9621,0.0013,0.0063,0.0037,0.4715,2048,False
nowledge-co-community,claudemarketplaces,plugins,L1,0.5660,0.0026,0.0365,0.0158,0.2338,2048,False
dianel555-dskills,claudemarketplaces,plugins,L1,0.9717,0.0014,0.0044,0.0030,0.5218,2048,False
seth-schultz-orchestr8,claudemarketplaces,plugins,L0,0.7650,0.0026,0.0065,0.0038,0.0130,2048,False
axivo-claude,claudemarketplaces,plugins,L1,0.8262,0.0016,0.0081,0.0044,0.0820,2048,False
mds-floatprompt,claudemarketplaces,plugins,L1,0.4923,0.0016,0.0048,0.0033,0.0446,2048,False
can1357-smgrep,claudemarketplaces,plugins,L1,0.9029,0.0016,0.0082,0.0044,0.1851,2048,False
lyndonkl-claude,claudemarketplaces,plugins,L1,0.9661,0.0017,0.0066,0.0032,0.3718,2048,False
w00ing-seer-skill,claudemarketplaces,plugins,L1,0.4599,0.0031,0.0418,0.0212,0.5191,2048,False
iheanyi-tasuku,claudemarketplaces,plugins,L1,0.7507,0.0019,0.0211,0.0107,0.1827,2048,False
poemswe-co-researcher,claudemarketplaces,plugins,L3,0.9613,0.0231,0.9339,0.0207,0.8748,2048,False
neurofoo-agent-skills,claudemarketplaces,plugins,L1,0.5929,0.0014,0.0020,0.0013,0.1221,2048,False
stevysmith-og-image-skill,claudemarketplaces,plugins,L1,0.9564,0.0014,0.0053,0.0037,0.3702,2048,False
modu-ai-cc-plugins,claudemarketplaces,plugins,L1,0.9646,0.0014,0.0052,0.0038,0.5911,2048,False
synaptic-labs-ai-pact-plugin,claudemarketplaces,plugins,L1,0.8310,0.0019,0.0232,0.0078,0.3923,2048,False
codenamev-ai-software-architect,claudemarketplaces,plugins,L1,0.9369,0.0017,0.0112,0.0044,0.2135,2048,False
aitytech-agentkits-memory,claudemarketplaces,plugins,L1,0.8328,0.0016,0.0081,0.0042,0.0638,2048,False
asiaostrich-universal-dev-standards,claudemarketplaces,plugins,L1,0.6544,0.0018,0.0070,0.0038,0.0676,2048,False
synthesys-lab-agentize,claudemarketplaces,plugins,L1,0.4819,0.0028,0.0362,0.0200,0.2156,2048,False
matlab-skills,claudemarketplaces,plugins,L1,0.7411,0.0018,0.0110,0.0075,0.1028,2048,False
fvadicamo-dev-agent-skills,claudemarketplaces,plugins,L1,0.8826,0.0014,0.0039,0.0030,0.0992,2048,False
tawanorg-claude-sync,claudemarketplaces,plugins,L1,0.8430,0.0019,0.0174,0.0065,0.0967,2048,False
awesomejun-awesome-claude-plugins,claudemarketplaces,plugins,L1,0.9118,0.0014,0.0078,0.0036,0.1592,2048,False
thienanblog-awesome-ai-agent-skills,claudemarketplaces,plugins,L1,0.9538,0.0014,0.0041,0.0028,0.2673,2048,False
equilateral-ai-equilateral-agents-open-core,claudemarketplaces,plugins,L1,0.8480,0.0016,0.0106,0.0044,0.1918,2048,False
axiomhq-cli,claudemarketplaces,plugins,L0,0.5407,0.0017,0.0043,0.0028,0.0250,2048,False
cocoindex-io-cocoindex-claude,claudemarketplaces,plugins,L1,0.9299,0.0015,0.0041,0.0026,0.1297,1138,False
edmundmiller-dotfiles,claudemarketplaces,plugins,L1,0.4998,0.0031,0.0215,0.0078,0.0587,2048,False
jellydn-my-ai-tools,claudemarketplaces,plugins,L3,0.5182,0.0077,0.2867,0.0238,0.7109,2048,False
trading212-labs-agent-skills,claudemarketplaces,plugins,L2,0.7512,0.0191,0.0988,0.1047,0.7154,2048,False
vm0-ai-vm0-skills,claudemarketplaces,plugins,L1,0.8942,0.0014,0.0060,0.0035,0.1425,1821,False
alonw0-llm-docs-optimizer,claudemarketplaces,plugins,L1,0.9098,0.0016,0.0042,0.0031,0.1963,2048,False
openrewrite-rewrite-docs,claudemarketplaces,plugins,L0,0.7901,0.0014,0.0032,0.0020,0.0247,1925,False
eli0shin-cli-lsp-client,claudemarketplaces,plugins,L2,0.5110,0.0031,0.0282,0.0233,0.1236,2048,False
varadhjain-granola-claude-plugin,claudemarketplaces,plugins,L1,0.8716,0.0014,0.0039,0.0030,0.1268,2048,False
richtabor-agent-skills,claudemarketplaces,plugins,L1,0.9636,0.0014,0.0039,0.0029,0.4415,2048,False
antvis-chart-visualization-skills,claudemarketplaces,plugins,L1,0.6860,0.0014,0.0033,0.0021,0.0772,2048,False
hamelsmu-hamel,claudemarketplaces,plugins,L1,0.9467,0.0015,0.0076,0.0051,0.6889,2048,False
kylehughes-the-unofficial-swift-concurrency-migration-skill,claudemarketplaces,plugins,L0,0.8469,0.0015,0.0025,0.0016,0.0221,2048,False
giladshoham-awesome-claude-plugins,claudemarketplaces,plugins,L1,0.9690,0.0013,0.0037,0.0024,0.6331,2048,False
alexgladkov-claude-code-agents,claudemarketplaces,plugins,L1,0.9470,0.0012,0.0073,0.0039,0.3164,2048,False
lgbarn-shipyard,claudemarketplaces,plugins,L1,0.9518,0.0014,0.0068,0.0039,0.1351,2048,False
chamherry-claude-code-third-party-plugins,claudemarketplaces,plugins,L1,0.5765,0.0035,0.0401,0.0167,0.5242,2048,False
pinecone-io-pinecone-claude-code-plugin,claudemarketplaces,plugins,L1,0.9382,0.0014,0.0030,0.0023,0.1493,2048,False
raveeshbhalla-dspy-gepa-logger,claudemarketplaces,plugins,L1,0.8903,0.0013,0.0030,0.0023,0.1927,2048,False
hexrayssa-ida-claude-plugins,claudemarketplaces,plugins,L2,0.7141,0.0059,0.0569,0.0458,0.4233,1209,False
martybonacci-specswarm,claudemarketplaces,plugins,L1,0.9204,0.0015,0.0101,0.0056,0.3110,2048,False
nesbo-dotnet-claude-code-skills,claudemarketplaces,plugins,L0,0.9548,0.0028,0.0047,0.0035,0.0099,2048,False
bearly-hodling-claude-canvas,claudemarketplaces,plugins,L1,0.7013,0.0015,0.0055,0.0035,0.0849,2048,False
dgalarza-claude-code-workflows,claudemarketplaces,plugins,L1,0.9690,0.0014,0.0054,0.0028,0.4292,2048,False
blacktop-ipsw-skill,claudemarketplaces,plugins,L1,0.9296,0.0014,0.0083,0.0050,0.2984,2048,False
webflow-webflow-skills,claudemarketplaces,plugins,L1,0.8846,0.0014,0.0026,0.0017,0.1464,2048,False
melodic-software-claude-code-plugins,claudemarketplaces,plugins,L1,0.6713,0.0018,0.0501,0.0057,0.1181,2048,False
richlander-dotnet-skills,claudemarketplaces,plugins,L1,0.9275,0.0016,0.0050,0.0032,0.1478,2048,False
henkisdabro-wookstar-claude-plugins,claudemarketplaces,plugins,L1,0.9122,0.0018,0.0158,0.0059,0.6704,2048,False
jakedahn-pomodoro,claudemarketplaces,plugins,L1,0.8795,0.0015,0.0076,0.0041,0.1433,2048,False
neondatabase-agent-skills,claudemarketplaces,plugins,L1,0.5766,0.0014,0.0032,0.0023,0.0336,2048,False
verygoodplugins-mcp-automem,claudemarketplaces,plugins,L1,0.9207,0.0019,0.0138,0.0062,0.1818,2048,False
blas0-unseveredmemory,claudemarketplaces,plugins,L1,0.8230,0.0018,0.0097,0.0056,0.0807,2048,False
tuist-claude-marketplace,claudemarketplaces,plugins,L1,0.8302,0.0014,0.0028,0.0021,0.1603,2048,False
